"年別","月份","日本","韓國","北韓","香港","中國大陸","澳門","蒙古","越南","泰國","馬來西亞","新加坡","菲律賓","汶萊","印尼","柬埔寨","寮國","帝汶","緬甸","索羅門群島","吐瓦魯","印度","巴基斯坦","斯里蘭卡","孟加拉","尼泊爾","不丹","馬爾地夫","塞席爾","吉里巴斯","伊朗","伊拉克","巴林","南葉門","沙烏地阿拉伯","科威特","卡達","阿曼","以色列","約旦","敘利亞","黎巴嫩","阿拉伯聯合大公國","葉門","土耳其","賽普勒斯","阿富汗(觀光)","埃及","摩洛哥","阿爾及利亞","突尼西亞","利比亞","蘇丹","索馬利亞","南非","象牙海岸","奈及利亞","賴比瑞亞","幾內亞","安哥拉","剛果共和國","中非共和國","波札那","喀麥隆","查德","衣索匹亞","加彭","甘比亞","迦納","肯亞","賴索托","馬拉加西","模里西斯","馬利","馬拉威","莫三鼻克","尼日","盧安達","塞內加爾","獅子山","坦桑尼亞","烏干達","尚比亞","多哥","辛巴威","史瓦濟蘭","布吉納法索","貝南","赤道幾內亞","維德角島","吉布地","西撒哈拉","幾內亞比索","葛摩","留尼旺","聖多美及普林西比","美國","加拿大","百慕達","墨西哥","巴拿馬","巴貝多","巴哈馬","古巴","哥斯達黎加","多明尼加","瓜地馬拉","宏都拉斯","海地","牙買加","尼加拉瓜","薩爾瓦多","千里達及托貝哥","聖文森","貝里斯","格瑞那達","聖露西亞","聖克里斯多福","阿根廷","巴西","智利","委內瑞拉","玻利維亞","哥倫比亞","厄瓜多爾","巴拉圭","秘魯","烏拉圭","蘇利南","蓋亞納","澳洲","紐西蘭","裴濟","諾魯","帛琉","東加","巴布亞新幾內亞","萬那杜","馬紹爾","大溪地","密克羅尼西亞","比利時","法國","德國","義大利","荷蘭","英國","西班牙","瑞典","瑞士","挪威","丹麥","愛爾蘭","冰島","葡萄牙","芬蘭","奧地利","南斯拉夫","希臘","馬爾他","盧森堡","摩納哥","安道爾","列支敦斯登","白俄羅斯","烏克蘭","教廷","克羅埃西亞","波士尼亞","愛沙尼亞","立陶宛","拉脫維亞","馬其頓","斯洛凡尼亞","斯洛伐克","俄羅斯","東德","波蘭","捷克","匈牙利","阿爾巴尼亞","羅馬尼亞","保加利亞","摩爾多瓦","聖馬利諾"
"102","4","102742","22332","3","80369","298059","3765","190","9356","12710","29585","30453","10510","111","12978","193","28","6","668","1","1","1987","110","67","61","110","65","12","3","5","96","35","18","2","99","62","11","25","502","94","31","42","108","49","310","14","90","141","30","19","15","25","16","0","298","2","46","0","1","0","1","0","9","2","0","9","1","18","8","18","0","5","21","4","1","9","0","2","7","2","11","7","0","3","3","11","15","2","0","0","0","0","0","1","1","5","33608","5567","1","235","39","4","4","13","32","30","39","38","6","3","29","29","14","6","14","0","1","2","94","342","98","50","13","96","30","32","50","7","2","3","5481","906","13","12","7","3","8","4","10","2","11","426","2808","3873","1065","1357","3342","561","666","691","211","255","137","6","335","299","400","0","117","8","20","1","0","5","36","121","2","47","6","30","44","18","5","19","94","733","0","280","205","110","3","109","65","4","1"
"102","5","103804","23154","10","91636","217260","5065","99","9040","9751","33495","29570","8530","79","13193","114","1","7","344","1","2","1991","91","41","47","100","53","3","1","19","59","17","10","1","79","28","3","26","383","65","14","22","48","6","230","0","19","57","14","11","12","23","7","0","223","7","41","0","0","0","1","0","1","3","0","5","0","9","5","6","1","4","10","4","1","2","0","0","6","1","0","2","1","1","3","56","14","0","0","0","0","0","0","0","3","0","33747","5768","1","162","37","4","14","1","15","48","48","32","13","2","21","23","2","2","17","0","3","5","54","251","116","25","8","66","12","46","38","3","1","0","4236","690","21","7","30","5","8","2","2","5","0","330","2185","3278","946","1171","3080","443","517","594","126","186","133","2","338","223","365","0","65","1","6","9","1","1","36","97","1","42","3","21","26","13","2","32","52","459","0","261","208","97","2","53","39","6","0"
"102","6","91783","21165","2","114820","220894","8973","160","11519","9829","23681","31981","4459","159","15834","125","8","4","418","17","10","2333","101","73","83","87","32","7","0","11","147","28","11","0","109","16","5","23","550","85","31","33","97","14","328","12","12","93","12","41","15","23","0","1","353","3","77","0","0","0","0","0","1","3","1","8","0","16","10","32","3","2","24","1","3","0","0","0","8","2","2","4","2","1","1","18","36","0","0","0","0","0","0","0","0","5","39543","5012","1","201","58","0","7","0","17","35","85","67","4","2","33","28","2","3","18","2","6","7","90","383","84","36","11","80","11","30","47","9","2","1","4806","771","19","6","31","2","11","4","10","3","1","396","2682","3575","1186","1322","3489","599","625","597","194","218","167","20","516","248","332","0","112","4","16","8","0","5","52","190","2","35","0","18","31","19","4","36","98","923","0","313","211","120","1","109","68","5","1"
"102","7","100183","23025","15","101231","248683","6479","133","11088","7513","20765","19464","6452","114","15126","88","20","2","388","4","4","1715","78","87","69","96","37","2","1","3","103","16","0","2","42","4","6","8","503","50","13","26","50","4","227","6","8","49","30","9","4","8","4","1","323","2","46","0","0","1","2","0","2","2","0","4","1","12","3","17","0","14","27","1","3","8","0","0","8","3","9","5","1","0","1","10","33","0","0","0","0","0","0","0","1","6","33929","5770","0","219","79","5","8","1","17","23","40","35","12","3","16","25","1","6","17","0","4","5","56","290","58","89","7","39","18","35","37","2","0","0","4151","821","20","31","12","2","4","6","7","4","3","431","3056","3745","1164","1356","3517","594","489","710","177","211","134","3","402","180","536","0","93","5","28","7","2","9","52","87","1","73","0","22","22","22","6","47","125","620","0","315","213","137","4","89","38","2","4"
"102","8","128735","29455","7","110758","240490","11152","217","12102","7527","32133","21430","6041","148","18537","92","10","1","440","23","10","1730","78","85","79","119","56","1","1","17","49","15","4","2","48","6","2","9","357","79","9","10","52","7","184","7","9","48","17","8","8","5","2","0","409","3","27","0","4","0","3","0","3","1","0","3","0","18","10","10","1","4","36","1","6","1","1","3","3","3","7","5","1","3","5","14","36","2","0","0","0","0","0","0","1","5","30737","5327","0","222","78","5","4","34","20","83","53","68","13","3","42","44","7","12","39","0","11","14","68","285","89","43","4","77","26","53","48","2","2","1","3472","663","18","14","66","3","13","2","4","1","3","306","2772","3420","948","1102","3512","579","402","606","140","185","163","29","504","190","415","0","58","7","23","3","0","1","50","117","4","51","2","52","25","17","6","32","58","530","1","264","199","115","16","50","35","3","0"
"102","9","121895","30379","1","78310","270788","7498","613","11982","7314","31130","25116","7200","84","13053","102","6","2","381","29","16","2006","102","56","70","86","45","4","3","21","58","14","7","6","122","11","10","34","343","76","7","18","51","2","209","7","7","56","12","6","8","7","4","0","354","1","62","1","0","0","0","0","1","1","0","35","0","133","8","35","1","5","23","1","2","5","3","2","6","0","5","7","0","2","4","99","46","1","0","0","0","0","0","1","3","41","29102","5130","0","163","90","2","2","0","25","26","75","103","46","0","56","75","6","19","64","0","26","11","77","267","86","28","9","98","27","77","40","6","1","1","5631","878","21","15","58","5","18","1","25","1","4","465","2461","3838","1102","1408","3399","585","641","646","189","208","185","16","370","262","486","1","99","8","14","10","1","3","72","101","0","56","6","16","32","24","8","44","107","594","0","307","224","119","1","92","58","8","2"
"102","10","128795","37295","6","87460","221004","4635","229","9651","10503","38165","32088","9374","173","13259","118","82","3","1024","25","12","2329","72","73","135","88","42","4","3","9","109","41","4","1","70","27","16","2","531","60","17","13","69","12","286","6","34","75","9","16","8","5","8","0","293","3","73","1","0","0","1","0","1","3","0","5","0","32","8","23","2","2","23","2","9","2","0","0","9","2","13","4","11","0","6","9","43","2","0","0","0","0","0","0","1","14","37037","6937","0","221","71","0","7","1","22","45","50","37","3","5","28","23","1","11","10","1","6","13","78","364","85","49","14","75","58","36","84","8","0","1","5608","950","19","3","42","1","17","2","13","7","0","462","3029","4733","1293","1623","4004","791","797","859","207","324","192","14","384","303","520","1","118","6","33","13","3","6","67","137","0","62","0","19","29","17","7","45","87","622","0","339","317","113","5","85","85","4","0"
"102","11","138359","40717","13","90135","236031","4810","223","9225","8831","52514","42303","9439","149","12495","101","26","6","491","9","11","1936","127","103","62","82","54","3","1","8","79","19","5","3","60","28","7","11","517","53","25","27","66","6","275","1","42","78","10","17","8","10","9","0","300","5","30","1","0","1","5","0","0","2","0","6","0","5","12","24","21","3","30","1","9","11","1","0","1","2","4","7","2","1","13","26","30","0","0","0","0","0","0","0","1","13","38399","7645","0","192","45","4","4","1","7","52","38","19","7","3","12","26","3","1","10","0","10","3","243","338","100","31","11","94","15","45","54","5","1","0","5705","920","13","21","35","4","17","1","19","13","3","486","3043","4741","1774","1601","4245","807","644","824","213","288","179","20","426","277","519","0","111","10","28","10","0","7","38","126","1","63","0","43","34","20","5","32","104","668","0","341","243","191","6","68","60","7","2"
"102","12","142977","44269","0","111506","240629","10859","190","9747","9626","53021","60103","11995","281","18447","88","15","3","364","9","4","1668","86","29","138","100","55","5","1","6","50","20","4","5","48","29","4","3","436","46","12","13","56","13","238","3","57","89","12","15","12","6","3","1","475","3","40","2","1","0","0","0","1","1","1","5","0","8","3","45","0","8","30","0","2","2","0","0","2","1","7","3","3","0","5","25","4","1","0","0","0","0","0","0","5","2","42948","8260","0","148","49","0","7","0","14","23","40","19","6","3","14","26","1","1","13","0","0","4","95","407","60","19","3","52","21","41","39","8","0","0","9869","1463","14","30","28","2","15","2","14","11","0","363","2736","3862","977","1508","3686","565","635","617","166","235","151","12","796","247","407","0","81","2","26","10","0","3","28","147","0","40","1","18","42","28","4","24","58","513","0","218","217","79","2","47","40","2","2"
"103","1","113301","59401","11","69643","268861","3986","203","6849","5846","21277","20032","9312","218","12259","128","23","3","360","4","2","1718","63","38","47","86","66","4","1","4","40","15","6","0","45","11","16","3","391","37","21","11","38","5","226","11","31","50","11","9","11","5","8","0","353","2","38","0","0","0","1","0","0","2","1","6","0","9","5","9","1","3","25","0","1","0","0","0","5","2","1","2","0","1","5","13","10","1","0","0","1","0","1","0","1","3","34803","6915","0","154","106","8","11","2","19","31","22","29","2","3","12","21","1","2","10","0","6","3","133","488","90","33","13","52","15","65","56","16","0","0","8254","1323","4","9","32","0","10","2","7","15","1","338","2555","4053","962","1619","3931","572","592","552","208","271","184","20","459","224","436","0","102","10","25","5","1","4","44","110","2","38","0","20","32","27","1","25","151","472","0","256","230","102","2","60","41","5","0"
"103","2","136654","49583","5","83202","305390","8092","403","13736","7674","38263","21293","9775","159","14280","158","8","10","412","6","7","2144","63","65","52","89","67","2","0","8","94","18","5","3","54","32","10","15","371","58","13","21","89","8","231","8","31","62","19","10","7","4","11","0","488","2","45","0","1","0","0","0","0","2","1","15","0","15","4","41","0","0","14","0","2","3","1","1","4","3","8","6","0","1","4","30","23","2","0","0","0","0","0","0","1","8","29960","6200","0","140","87","2","3","1","15","47","52","94","12","5","45","51","5","8","29","0","9","10","101","279","78","28","10","50","28","87","51","1","0","0","5113","827","11","27","54","2","10","4","8","4","2","360","3041","4194","1041","1489","5195","597","586","636","185","239","187","12","440","262","569","0","113","9","20","9","1","2","34","105","0","71","1","18","37","33","5","25","116","473","0","288","239","107","2","67","49","4","0"
"103","3","163458","43509","0","93486","361470","4846","209","12605","9629","45842","34674","10638","330","14129","109","15","7","488","6","7","2367","108","99","115","94","50","14","2","23","140","34","16","2","80","37","19","11","506","73","42","23","114","23","328","21","73","140","30","16","28","19","11","0","389","3","59","1","2","0","0","0","4","1","0","13","6","5","7","37","7","3","29","2","4","3","4","0","5","0","3","5","1","3","4","10","32","2","0","0","1","0","0","0","12","3","38615","7917","0","281","48","5","6","0","25","50","51","40","8","6","35","31","2","8","22","0","6","7","86","477","122","28","9","93","47","27","63","10","3","1","5922","971","12","14","48","5","20","7","12","0","6","491","3107","5151","1545","1702","4957","782","725","787","228","334","195","16","494","326","569","0","184","9","25","21","6","5","49","165","0","72","7","27","50","24","6","47","146","748","0","408","265","219","8","118","111","8","2"
"103","4","116570","37875","0","138367","377197","7730","134","12698","11587","39192","30630","13458","196","13645","207","24","10","682","8","7","2307","95","60","61","88","54","3","2","13","98","43","14","1","103","51","2","7","598","80","34","34","132","59","309","26","56","213","31","38","14","22","16","0","352","0","57","0","1","0","1","0","0","0","0","2","0","11","5","31","1","4","54","2","6","5","0","0","0","1","11","3","5","1","6","28","22","2","0","0","0","0","0","0","0","6","41013","7892","0","499","70","5","12","5","19","54","34","34","36","8","30","39","5","3","11","1","4","6","105","526","138","48","22","120","53","40","82","12","2","0","9351","1246","11","9","46","4","12","22","5","8","2","539","3303","4826","1180","1637","5963","715","755","852","233","270","216","11","726","304","509","0","94","14","30","10","5","2","64","120","0","61","3","27","44","33","15","22","147","805","0","368","204","108","6","88","73","4","1"
"103","5","133438","38616","5","110096","333845","6489","139","11108","8766","36537","30941","13873","216","14579","116","4","5","497","13","2","2517","94","59","55","108","57","4","0","33","81","16","12","2","94","18","13","38","493","79","14","18","111","12","342","18","62","142","23","16","17","5","10","1","259","0","39","1","2","0","0","0","2","1","0","5","1","5","6","11","0","2","30","1","2","3","1","1","2","5","2","4","2","0","5","17","31","1","0","0","0","0","0","0","2","4","38328","7343","0","196","57","4","7","2","25","44","43","22","4","4","19","31","1","4","13","0","2","5","68","329","91","23","6","66","21","37","58","5","1","0","5274","1004","15","22","24","1","14","4","7","4","1","370","2702","3783","1312","1318","4484","594","675","632","161","245","167","6","535","220","528","0","112","2","29","10","1","4","45","145","1","80","2","22","32","18","5","31","103","616","0","330","202","106","2","124","70","8","3"
"103","6","119697","33830","21","123036","315166","10514","228","13085","8556","31066","34808","12403","209","17666","117","9","7","550","16","1","3415","116","124","119","96","62","2","2","3","242","39","11","3","125","46","28","32","493","71","32","32","213","27","417","41","59","115","20","28","17","7","21","1","309","3","86","0","4","0","5","0","1","1","0","4","2","17","2","26","0","5","30","4","14","2","0","1","1","0","6","5","2","1","6","21","54","1","2","0","0","0","1","0","2","14","43737","5791","0","281","64","2","4","2","18","62","45","24","13","3","35","26","2","7","28","1","5","6","93","321","84","37","18","86","24","29","39","6","5","0","5241","853","13","12","9","2","17","2","17","0","2","450","3039","3377","1233","1355","4208","759","739","626","237","274","223","11","672","270","389","0","140","3","15","5","1","7","46","161","2","77","2","17","42","23","2","33","95","875","0","305","210","112","2","107","61","3","0"
"103","7","117564","36886","24","123357","343709","9474","155","11765","7144","26043","20868","10420","228","19901","155","15","3","432","20","3","2119","49","70","60","98","59","0","1","9","88","9","0","1","37","17","9","1","382","49","12","15","87","1","213","21","52","43","10","11","19","9","2","0","355","4","35","0","2","0","3","0","0","5","0","2","0","11","14","19","0","6","21","1","1","0","0","0","1","2","2","3","2","1","0","13","41","0","0","0","0","0","0","0","0","11","38345","7025","0","225","44","3","7","3","16","20","43","32","3","4","28","32","2","7","23","0","4","8","60","233","100","34","20","85","24","41","44","1","2","1","4786","1055","10","13","23","2","18","6","9","8","3","539","3288","3534","1153","1527","4512","693","568","715","234","253","238","11","639","153","481","0","108","8","36","14","2","3","35","141","1","77","6","23","64","30","16","50","136","598","1","362","198","119","2","96","62","6","0"
"103","8","148531","43865","15","132400","312549","15503","284","12136","7599","20194","18154","11340","111","14602","97","26","13","402","43","32","3277","93","176","84","102","54","7","0","39","120","34","15","1","147","24","16","18","406","91","17","24","128","2","319","13","101","148","20","12","34","7","12","1","558","3","51","1","4","0","0","0","3","2","1","7","0","21","11","30","0","8","35","1","6","5","0","2","2","2","9","3","5","3","4","31","33","2","0","0","0","0","0","0","5","8","33856","6608","0","259","69","1","4","1","17","62","66","80","15","3","47","52","2","17","25","0","18","18","53","350","92","40","9","90","33","63","57","7","2","0","4226","755","29","23","75","3","13","2","23","1","7","368","2977","4180","1039","1323","4454","755","525","614","158","256","197","12","878","219","423","0","106","13","21","7","0","2","33","152","2","84","4","21","64","20","16","49","111","655","0","392","240","132","6","106","43","4","0"
"103","9","140574","37632","9","97201","341729","8664","571","12017","7944","36969","23919","11061","208","14952","132","12","8","640","29","9","3451","137","109","53","96","65","0","0","27","137","27","11","1","105","24","3","10","443","123","17","28","76","14","349","9","80","126","22","22","29","4","18","0","330","3","47","2","2","0","0","0","2","8","0","32","1","34","7","57","1","4","84","1","15","8","0","4","12","2","7","10","7","1","8","116","42","3","2","0","0","0","1","0","3","18","32079","6153","1","400","97","3","7","1","26","46","69","107","42","2","53","76","0","11","80","2","28","16","117","313","121","44","16","83","62","77","89","10","5","1","6432","995","10","7","49","1","12","0","10","1","3","412","2749","4302","1264","1347","4572","652","647","702","195","298","220","16","491","233","420","1","144","11","24","8","0","1","45","125","2","104","6","15","31","24","6","39","135","683","0","295","321","83","2","106","49","1","2"
"103","10","141713","47984","4","89069","347778","6148","233","10614","9471","38458","34510","11519","212","14201","162","16","20","913","7","26","2199","84","121","87","144","26","1","0","30","106","19","1","3","120","85","2","21","599","71","29","18","93","7","343","38","43","100","11","18","8","1","13","0","346","2","55","0","1","0","0","0","1","5","0","8","0","8","10","21","1","6","39","1","1","4","0","0","4","0","2","9","3","3","1","18","50","1","0","0","0","0","0","0","11","7","41401","8860","2","301","72","6","11","3","65","44","44","75","5","2","43","44","1","3","16","0","10","9","192","541","97","27","16","86","43","82","69","27","0","1","7537","1106","22","15","65","3","22","1","22","2","18","480","3438","5454","1343","1820","6574","798","774","1042","296","460","246","9","618","323","601","0","127","10","39","9","1","7","40","186","14","84","1","37","41","68","1","47","138","920","0","314","413","135","4","113","122","3","7"
"103","11","152171","48248","35","93816","332517","5627","207","9957","8597","46516","45854","10368","250","13015","158","18","19","480","15","11","2680","93","77","91","89","75","9","6","19","113","18","11","1","68","20","2","10","685","62","16","12","95","9","314","27","43","83","15","13","10","6","12","2","294","0","37","0","1","1","0","0","0","4","0","11","0","5","16","25","21","2","42","1","2","4","1","0","7","2","0","8","2","1","3","23","18","2","0","0","0","0","1","0","6","4","41224","9310","0","272","55","2","5","0","14","30","46","48","6","3","63","28","0","1","15","0","4","6","66","293","75","60","17","98","21","39","56","4","2","0","6278","1054","10","13","50","4","6","2","18","1","4","600","3316","5506","1730","1826","5267","825","799","943","233","417","239","43","598","294","664","0","131","36","29","2","0","5","36","144","1","82","1","20","38","26","7","44","125","954","1","398","414","137","11","86","70","2","2"
"103","12","151119","50255","21","122366","346941","12658","231","10607","11999","58883","60552","12811","497","19475","121","6","9","519","11","4","1974","79","56","69","93","52","1","1","17","82","18","7","1","93","16","5","3","422","50","27","21","103","8","271","48","49","83","9","7","3","6","4","0","471","1","30","0","1","0","0","0","1","1","0","5","0","14","5","31","1","7","49","1","2","0","1","0","5","1","3","13","1","3","5","8","32","0","1","0","0","0","0","0","2","0","45330","8587","0","164","29","1","5","3","24","26","31","17","12","2","31","17","2","3","6","0","0","2","117","401","70","37","5","49","10","27","31","8","2","0","10260","1697","13","24","61","2","13","2","4","4","0","405","2864","4147","1093","1535","4084","661","698","607","173","242","168","16","880","293","474","0","79","5","26","5","1","2","24","112","0","74","0","15","40","23","2","40","73","554","0","236","353","68","5","85","35","4","1"
"104","1","121510","75201","0","69615","321458","4687","199","8560","7227","22157","23942","10525","151","12476","117","19","6","389","8","11","1866","70","54","49","111","64","4","0","18","63","14","5","3","96","17","5","9","409","60","16","13","80","9","346","23","52","53","16","4","7","1","4","1","283","1","25","0","10","0","0","0","1","1","0","2","0","11","7","20","0","1","13","0","2","2","0","0","3","1","1","2","0","0","3","13","30","1","0","0","0","0","0","0","1","5","32402","6135","0","156","87","2","1","3","21","19","31","38","4","3","24","22","0","2","22","0","5","2","115","370","90","32","9","76","11","47","38","3","0","0","7197","1208","9","10","47","1","12","3","9","4","1","422","2508","3943","1101","1448","3811","581","621","589","182","276","225","11","294","228","428","1","125","10","28","4","1","5","32","152","4","57","3","40","37","27","3","40","99","463","0","213","293","121","2","101","34","4","0"
"104","2","104194","57692","15","87773","406239","9443","324","8957","5878","27877","16558","7945","273","12659","117","25","2","471","10","0","1903","73","60","48","70","57","1","1","19","55","7","1","0","58","11","3","12","354","78","12","17","64","7","244","16","61","58","9","9","7","0","6","0","523","2","20","0","0","4","2","0","3","0","0","39","0","33","5","36","0","1","16","1","3","1","1","1","2","0","3","2","0","3","1","20","19","2","2","0","0","0","0","0","1","10","33556","6843","1","208","67","3","5","0","20","49","54","112","8","3","32","57","1","6","24","0","8","15","72","284","92","21","31","46","24","84","41","3","1","0","4809","985","4","6","38","4","5","4","8","10","0","380","3064","3750","888","1225","3975","551","532","607","183","274","206","8","409","224","398","0","87","9","27","4","1","4","37","116","0","99","1","16","33","36","7","36","79","531","0","275","297","111","4","98","39","4","0"
"104","3","167074","49733","33","107358","279703","7115","401","18379","13114","51464","35562","13939","344","17409","181","36","11","764","13","6","3241","167","113","172","88","49","4","2","20","174","15","21","1","89","69","7","12","688","56","26","33","133","10","667","38","64","134","26","15","29","5","14","0","519","1","55","0","2","0","0","0","1","5","0","15","0","12","13","54","0","0","26","1","2","3","0","0","9","2","2","3","1","0","4","24","27","1","1","0","0","0","0","0","3","4","43347","9253","0","360","66","6","11","1","23","54","37","46","12","12","31","58","1","12","14","0","6","5","123","462","126","42","14","106","42","37","38","11","0","1","6941","1047","27","13","66","2","12","25","16","5","5","629","3400","6942","1748","1904","6117","950","805","988","337","446","302","40","496","297","566","1","141","10","54","0","5","3","52","183","1","74","5","39","62","44","7","76","117","909","1","406","287","164","13","140","123","1","0"
"104","4","111026","49826","0","136660","358798","8819","165","13365","13699","36651","32384","14054","224","13456","204","23","4","857","11","2","2788","129","85","85","121","69","3","0","8","193","26","13","1","179","30","5","17","639","111","45","57","149","50","378","31","58","181","19","28","8","18","22","0","465","3","49","0","0","0","0","0","0","2","1","1","0","10","3","26","1","3","84","0","3","1","0","0","15","1","6","10","6","1","4","12","12","0","0","0","0","0","1","1","0","2","43042","8533","0","365","62","9","5","1","20","36","41","38","4","4","25","25","7","4","17","0","5","3","120","532","145","45","21","107","34","35","53","13","2","1","9069","1226","17","18","66","4","9","10","16","3","5","713","3936","4558","1400","1584","7665","759","781","986","269","329","266","6","766","286","586","0","143","14","31","6","2","8","46","142","1","96","5","35","36","26","4","51","103","671","1","366","268","138","4","112","79","3","1"
"104","5","124464","54583","24","116975","372766","7783","195","12095","9874","30873","30986","13100","195","12161","108","16","2","692","6","0","2997","90","93","121","83","70","10","0","21","102","11","5","0","114","32","3","6","492","79","24","19","109","8","395","51","53","100","21","27","13","8","9","0","297","6","51","0","0","1","0","0","0","1","0","10","0","3","5","26","0","0","23","3","1","4","0","0","9","1","2","4","0","0","0","97","39","1","0","0","0","0","0","0","3","17","39335","7111","1","242","50","2","1","3","31","61","58","53","18","1","29","31","1","9","9","1","8","9","94","264","121","35","6","99","29","37","66","13","0","3","4809","887","7","10","44","2","16","8","9","12","1","379","2716","3909","1315","1238","4216","614","577","673","165","198","236","11","457","246","459","2","94","7","29","3","1","3","52","144","2","117","1","47","39","23","1","26","85","724","0","378","235","141","8","142","58","2","0"
"104","6","118156","36696","4","128335","308087","11585","132","12840","8912","29873","33712","11779","187","15516","140","33","8","608","9","2","3352","104","107","104","110","46","5","0","6","198","17","14","0","78","18","3","5","512","54","30","29","153","7","428","35","54","66","9","17","23","1","8","0","315","7","70","1","1","2","1","0","0","0","2","8","0","26","10","14","1","1","15","1","1","12","0","3","4","0","4","13","1","0","14","29","72","1","0","0","0","0","0","1","2","8","43408","5914","0","248","50","2","4","4","24","41","48","97","4","6","39","60","0","5","21","0","16","3","85","408","70","25","11","83","23","53","48","7","0","1","5051","906","12","25","41","4","19","9","15","18","2","411","2865","3516","1239","1441","4108","706","726","615","224","284","199","6","626","217","355","0","127","7","16","4","2","1","43","133","2","82","7","25","53","22","3","35","110","850","1","331","268","94","2","111","68","5","2"
"104","7","113133","45349","5","129918","352625","12597","129","12936","8645","23813","21679","10807","252","20922","188","15","3","493","11","6","2247","54","60","63","119","63","2","4","26","69","21","4","3","70","18","11","30","450","42","12","7","105","3","290","35","49","68","6","6","6","5","2","0","395","2","23","1","1","0","0","0","0","1","0","5","0","12","11","21","0","7","29","1","2","7","0","0","8","0","1","2","1","3","3","80","35","2","0","1","0","0","0","0","6","12","39315","6913","0","299","40","4","2","25","23","22","58","92","5","8","54","39","2","6","32","0","6","5","76","251","65","62","18","39","30","30","47","8","4","1","4600","881","17","4","65","1","10","7","16","1","3","585","3489","3660","1195","1594","4629","778","562","801","193","274","193","14","570","189","590","2","146","8","26","4","4","2","36","129","2","112","0","17","42","67","7","40","131","596","0","356","214","165","5","89","52","4","0"
"104","8","143540","54320","32","141267","367736","19562","190","12886","8117","22249","22286","10814","166","13734","171","34","12","518","20","13","3022","140","62","84","125","58","3","2","32","140","26","6","0","84","34","28","29","524","52","14","14","102","6","313","25","44","71","13","6","16","4","8","2","590","2","47","0","5","0","1","0","0","2","3","17","0","27","10","14","0","1","28","1","7","6","0","0","7","1","4","5","2","1","4","68","24","3","2","0","0","0","0","0","3","12","35242","6694","5","287","79","1","6","1","20","41","41","73","9","6","52","41","3","20","37","0","19","17","57","328","92","51","8","67","34","53","50","3","1","1","4296","856","17","34","47","5","20","5","13","11","4","436","3220","4222","1152","1477","4793","909","480","643","143","219","193","15","721","166","575","0","124","22","33","8","3","1","34","156","2","67","0","15","34","52","8","39","100","586","0","357","225","124","1","121","38","4","0"
"104","9","145835","46770","0","107461","345243","10794","602","12414","8466","36526","26763","9709","236","13263","97","20","14","788","34","22","3024","123","79","79","169","50","2","1","42","150","20","7","2","82","18","2","4","458","89","10","21","134","7","300","30","49","69","14","10","8","11","6","0","243","1","71","0","7","0","1","0","0","4","4","32","0","39","21","19","0","2","37","1","30","4","0","1","3","3","14","7","0","2","8","151","49","1","0","0","0","0","0","0","3","24","32151","5438","1","189","127","3","8","1","13","57","58","128","41","3","66","92","6","21","71","0","33","28","82","220","84","28","9","61","39","81","47","5","2","0","5594","847","10","15","90","2","11","6","32","10","2","449","2635","4383","1096","1431","4118","696","627","690","194","284","196","11","453","234","462","0","90","8","25","1","1","5","42","131","0","80","5","32","34","28","5","46","129","627","3","379","329","111","2","127","55","8","1"
"104","10","149500","59864","41","105653","386663","7896","215","10902","13441","38029","32529","10626","205","14966","197","50","9","1149","24","15","2556","109","102","111","134","58","0","2","31","167","34","6","0","82","16","7","10","557","65","29","25","138","9","342","32","38","91","17","18","9","12","14","1","358","2","62","1","3","0","0","0","11","3","5","6","2","8","12","36","2","0","50","1","3","2","1","1","3","5","5","13","3","0","2","27","22","2","1","3","0","1","1","0","3","8","42917","8261","2","257","67","2","10","2","32","47","63","87","9","5","28","41","1","1","24","1","9","10","94","335","98","35","16","113","56","48","65","3","4","0","6543","1078","22","38","93","1","12","8","20","27","4","595","3887","5942","1632","2026","5094","859","896","1109","229","439","209","21","503","310","666","0","158","10","47","3","1","4","41","167","1","68","3","46","55","79","11","52","149","625","0","500","480","168","12","143","93","6","0"
"104","11","159431","59168","17","111033","357655","6993","219","10882","10476","50866","49765","11209","277","13431","158","23","12","597","7","3","2850","106","123","73","134","56","9","2","19","78","62","4","1","71","33","5","17","657","57","14","25","142","14","415","82","47","112","13","19","8","5","8","0","339","1","41","0","1","0","0","0","0","3","1","12","0","10","6","41","4","1","18","3","6","8","0","0","11","1","8","10","1","0","8","62","11","0","0","0","0","0","0","0","2","7","44932","9773","0","248","64","2","21","51","24","99","56","31","4","4","34","41","3","3","19","1","2","8","90","296","112","100","16","142","31","33","84","7","1","0","6754","1079","15","7","61","3","12","8","10","18","5","632","3541","5526","1651","2239","5538","948","784","917","250","365","219","22","429","287","662","0","122","13","34","6","0","4","32","133","1","79","3","51","78","31","10","55","164","709","2","404","390","153","16","135","80","4","1"
