"年別","月份","國家名稱","1-12歲","13-19歲","20-29歲","30-39歲","40-49歲","50-59歲","60歲以上","小計"
"Year","Month","Countries","1-12Years","13-19Years","20-29Years","30-39Years","40-49Years","50-59Years","60Years and Over","Subtotals"
"102","3","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"102","3","波札那(Botswana)","0","0","0","0","0","0","0","0"
"102","3","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"102","3","查德(Chad)","0","0","0","0","0","0","0","0"
"102","3","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"102","3","加彭(Gabon)","0","0","0","0","0","0","0","0"
"102","3","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"102","3","迦納(Ghana)","0","0","0","0","0","0","0","0"
"102","3","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"102","3","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"102","3","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"102","3","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"102","3","馬利(Mali)","0","0","0","0","0","0","0","0"
"102","3","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"102","3","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"102","3","尼日(Niger)","0","0","0","0","0","0","0","0"
"102","3","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"102","3","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"102","3","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"102","3","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"102","3","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"102","3","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"102","3","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"102","3","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"102","3","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"102","3","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"102","3","貝南(Benin)","0","0","0","0","0","0","0","0"
"102","3","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"102","3","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"102","3","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"102","3","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"102","3","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"102","3","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"102","3","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"102","3","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"102","3","美國(United States of America)","682","333","2836","5690","4255","4861","5358","24015"
"102","3","加拿大(Canada)","190","286","436","618","744","1119","1075","4468"
"102","3","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"102","3","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"102","3","巴拿馬(Panama)","0","0","0","1","2","2","1","6"
"102","3","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"102","3","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"102","3","古巴(Cuba)","0","0","0","0","0","0","0","0"
"102","3","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"102","3","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"102","3","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"102","3","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"102","3","海地(Haiti)","0","0","0","0","0","0","0","0"
"102","3","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"102","3","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"102","3","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"102","3","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"102","3","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"102","3","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"102","3","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"102","3","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"102","3","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"102","3","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"102","3","巴西(Brazil)","0","0","0","0","0","0","0","0"
"102","3","智利(Chile)","0","0","0","0","0","0","0","0"
"102","3","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"102","3","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"102","3","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"102","3","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"102","3","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"102","3","秘魯(Peru)","0","0","0","0","0","0","0","0"
"102","3","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"102","3","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"102","3","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"102","3","澳洲(Australia)","176","49","925","1183","760","1157","1240","5490"
"102","3","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"102","3","裴濟(Fiji)","0","0","2","0","2","2","0","6"
"102","3","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"102","3","帛琉(Palau)","38","33","459","631","264","181","76","1682"
"102","3","東加(Tonga)","0","0","0","0","0","0","0","0"
"102","3","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"102","3","萬那杜(Vanuatu)","0","0","0","0","0","0","4","4"
"102","3","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"102","3","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"102","3","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"102","3","比利時(Belgium)","0","0","0","0","0","0","0","0"
"102","3","法國(France)","41","18","271","827","465","353","155","2130"
"102","3","德國(Germany)","61","40","444","1143","659","620","273","3240"
"102","3","義大利(Italy)","0","0","1","26","21","14","8","70"
"102","3","荷蘭(Netherlands)","20","20","173","414","276","170","86","1159"
"102","3","英國(U.K.)","0","0","0","0","0","0","0","0"
"102","3","西班牙(Spain)","0","0","0","0","0","0","0","0"
"102","3","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"102","3","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"102","3","挪威(Norway)","0","0","0","0","0","0","0","0"
"102","3","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"102","3","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"102","3","冰島(Iceland)","0","0","0","0","0","0","0","0"
"102","3","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"102","3","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"102","3","奧地利(Austria)","18","11","195","535","253","213","115","1340"
"102","3","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"102","3","希臘(Greece)","0","0","0","0","0","0","0","0"
"102","3","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"102","3","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"102","3","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"102","3","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"102","3","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"102","3","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"102","3","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"102","3","教廷(Holy See)","0","0","0","0","0","0","0","0"
"102","3","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"102","3","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"102","3","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"102","3","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"102","3","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"102","3","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"102","3","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"102","3","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"102","3","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"102","3","東德(German Democratic)","0","0","0","0","0","0","0","0"
"102","3","波蘭(Poland)","0","0","0","0","0","0","0","0"
"102","3","捷克(Czech)","0","0","0","0","0","0","0","0"
"102","3","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"102","3","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"102","3","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0"
"102","3","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"102","3","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"102","3","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"102","4","日本(Japan)","9532","3596","29009","54238","32676","37419","36741","203211"
"102","4","韓國(Korea)","1200","793","8596","11917","5407","3933","2774","34620"
"102","4","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"102","4","香港(Hong Kong)","6773","2518","22664","49894","42510","35379","20581","180319"
"102","4","中國大陸(Mainland China)","6866","2152","14420","46702","61600","66242","48174","246156"
"102","4","澳門(Macao)","1177","524","4644","9793","9494","9093","5672","40397"
"102","4","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"102","4","越南(Vietnam)","1306","179","1944","6050","5905","7212","5080","27676"
"102","4","泰國(Thailand)","1403","835","9539","13348","7573","6517","4293","43508"
"102","4","馬來西亞(Malaysia)","593","291","2697","4153","2925","2972","2210","15841"
"102","4","新加坡(Singapore)","1242","345","4874","6664","3939","3014","2381","22459"
"102","4","菲律賓(Philippines)","456","195","3812","4450","2340","1781","1095","14129"
"102","4","汶萊(Brunei)","0","0","0","0","0","0","0","0"
"102","4","印尼(Indonesia)","529","124","2631","4423","2519","1995","1251","13472"
"102","4","柬埔寨(Cambodia)","134","44","551","1198","895","1271","937","5030"
"102","4","寮國(Laos)","0","0","0","0","0","0","0","0"
"102","4","帝汶(Timor)","0","0","0","0","0","0","0","0"
"102","4","緬甸(Myanmar)","70","34","96","337","412","506","446","1901"
"102","4","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"102","4","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"102","4","印度(India)","9","3","213","721","228","179","116","1469"
"102","4","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"102","4","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"102","4","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"102","4","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"102","4","不丹(Bhutan )","0","0","1","0","1","7","0","9"
"102","4","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"102","4","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"102","4","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"102","4","伊朗(Iran)","0","0","0","0","0","0","0","0"
"102","4","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"102","4","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"102","4","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"102","4","沙烏地阿拉伯(Saudi Arabia)","0","0","1","0","0","0","0","1"
"102","4","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"102","4","卡達(Qatar)","0","0","0","0","0","0","0","0"
"102","4","阿曼(Oman)","0","0","0","0","0","0","0","0"
"102","4","以色列(Israel)","0","0","7","12","6","5","0","30"
"102","4","約旦(Jordan)","0","0","0","0","0","0","0","0"
"102","4","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"102","4","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"102","4","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","1","1","0","2"
"102","4","葉門(Yemen)","0","0","0","0","0","0","0","0"
"102","4","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"102","4","賽普勒斯(Cyprus)","0","0","0","0","0","1","2","3"
"102","4","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0"
"102","4","埃及(Egypt)","0","0","0","0","0","0","0","0"
"102","4","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"102","4","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"102","4","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"102","4","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"102","4","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"102","4","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"102","4","南非(S. Africa)","0","0","0","0","0","0","0","0"
"102","4","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"102","4","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"102","4","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"102","4","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"102","4","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"102","4","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"102","4","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"102","4","波札那(Botswana)","0","0","0","0","0","0","0","0"
"102","4","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"102","4","查德(Chad)","0","0","0","0","0","0","0","0"
"102","4","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"102","4","加彭(Gabon)","0","0","0","0","0","0","0","0"
"102","4","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"102","4","迦納(Ghana)","0","0","0","0","0","0","0","0"
"102","4","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"102","4","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"102","4","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"102","4","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"102","4","馬利(Mali)","0","0","0","0","0","0","0","0"
"102","4","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"102","4","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"102","4","尼日(Niger)","0","0","0","0","0","0","0","0"
"102","4","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"102","4","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"102","4","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"102","4","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"102","4","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"102","4","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"102","4","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"102","4","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"102","4","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"102","4","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"102","4","貝南(Benin)","0","0","0","0","0","0","0","0"
"102","4","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"102","4","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"102","4","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"102","4","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"102","4","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"102","4","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"102","4","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"102","4","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"102","4","美國(United States of America)","812","414","2625","6099","4675","5504","6904","27033"
"102","4","加拿大(Canada)","205","224","401","613","712","1472","1714","5341"
"102","4","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"102","4","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"102","4","巴拿馬(Panama)","0","0","2","1","1","4","0","8"
"102","4","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"102","4","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"102","4","古巴(Cuba)","0","0","0","0","0","0","0","0"
"102","4","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"102","4","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"102","4","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"102","4","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"102","4","海地(Haiti)","0","0","0","0","0","0","0","0"
"102","4","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"102","4","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"102","4","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"102","4","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"102","4","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"102","4","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"102","4","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"102","4","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"102","4","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"102","4","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"102","4","巴西(Brazil)","0","0","0","0","0","0","0","0"
"102","4","智利(Chile)","0","0","0","0","0","0","0","0"
"102","4","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"102","4","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"102","4","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"102","4","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"102","4","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"102","4","秘魯(Peru)","0","0","0","0","0","0","0","0"
"102","4","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"102","4","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"102","4","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"102","4","澳洲(Australia)","222","106","711","968","634","1117","1147","4905"
"102","4","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"102","4","裴濟(Fiji)","0","0","0","0","0","0","2","2"
"102","4","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"102","4","帛琉(Palau)","35","22","403","490","236","133","88","1407"
"102","4","東加(Tonga)","0","0","0","0","0","0","0","0"
"102","4","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"102","4","萬那杜(Vanuatu)","0","0","0","0","2","1","4","7"
"102","4","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"102","4","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"102","4","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"102","4","比利時(Belgium)","0","0","0","0","0","0","0","0"
"102","4","法國(France)","38","11","249","706","369","349","183","1905"
"102","4","德國(Germany)","48","29","446","1150","709","723","558","3663"
"102","4","義大利(Italy)","0","0","0","0","0","0","0","0"
"102","4","荷蘭(Netherlands)","37","20","229","484","335","281","218","1604"
"102","4","英國(U.K.)","0","0","0","0","0","0","0","0"
"102","4","西班牙(Spain)","0","0","0","0","0","0","0","0"
"102","4","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"102","4","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"102","4","挪威(Norway)","0","0","0","0","0","0","0","0"
"102","4","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"102","4","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"102","4","冰島(Iceland)","0","0","0","0","0","0","0","0"
"102","4","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"102","4","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"102","4","奧地利(Austria)","27","10","228","499","293","361","294","1712"
"102","4","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"102","4","希臘(Greece)","0","0","0","0","0","0","0","0"
"102","4","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"102","4","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"102","4","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"102","4","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"102","4","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"102","4","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"102","4","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"102","4","教廷(Holy See)","0","0","0","0","0","0","0","0"
"102","4","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"102","4","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"102","4","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"102","4","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"102","4","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"102","4","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"102","4","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"102","4","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"102","4","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"102","4","東德(German Democratic)","0","0","0","0","0","0","0","0"
"102","4","波蘭(Poland)","0","0","0","0","0","0","0","0"
"102","4","捷克(Czech)","0","0","0","0","0","0","0","0"
"102","4","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"102","4","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"102","4","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0"
"102","4","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"102","4","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"102","4","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"102","5","日本(Japan)","10692","5699","28309","53496","33918","38134","37087","207335"
"102","5","韓國(Korea)","1347","1324","8034","10786","6362","5868","5639","39360"
"102","5","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"102","5","香港(Hong Kong)","4130","1387","17835","41182","34471","29428","17750","146183"
"102","5","中國大陸(Mainland China)","5821","1246","14577","48307","61099","60364","39498","230912"
"102","5","澳門(Macao)","661","254","3585","7774","7640","6928","3943","30785"
"102","5","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"102","5","越南(Vietnam)","1270","160","2088","6293","6105","7266","5000","28182"
"102","5","泰國(Thailand)","1081","633","10047","11769","7617","6965","4848","42960"
"102","5","馬來西亞(Malaysia)","523","324","2765","4119","3220","3015","2212","16178"
"102","5","新加坡(Singapore)","817","242","3928","5955","3874","3310","2399","20525"
"102","5","菲律賓(Philippines)","364","198","2716","2870","1768","1421","900","10237"
"102","5","汶萊(Brunei)","0","0","0","1","1","1","0","3"
"102","5","印尼(Indonesia)","477","162","2579","4214","2267","1822","1091","12612"
"102","5","柬埔寨(Cambodia)","50","28","410","924","906","1319","1037","4674"
"102","5","寮國(Laos)","0","0","0","0","0","0","0","0"
"102","5","帝汶(Timor)","0","0","0","0","0","0","0","0"
"102","5","緬甸(Myanmar)","45","24","98","272","432","525","378","1774"
"102","5","索羅門群島(Solomon Islands)","0","0","0","0","1","0","1","2"
"102","5","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"102","5","印度(India)","9","15","156","613","267","244","205","1509"
"102","5","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"102","5","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"102","5","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"102","5","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"102","5","不丹(Bhutan )","0","0","0","0","0","0","0","0"
"102","5","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"102","5","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"102","5","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"102","5","伊朗(Iran)","0","0","0","0","0","0","0","0"
"102","5","伊拉克(Iraq)","0","0","0","0","1","0","0","1"
"102","5","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"102","5","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"102","5","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"102","5","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"102","5","卡達(Qatar)","0","0","0","2","0","0","0","2"
"102","5","阿曼(Oman)","0","0","0","0","0","0","0","0"
"102","5","以色列(Israel)","0","20","740","2097","1656","1337","656","6506"
"102","5","約旦(Jordan)","0","0","0","0","0","0","0","0"
"102","5","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"102","5","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"102","5","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","0","0","0"
"102","5","葉門(Yemen)","0","0","0","0","0","0","0","0"
"102","5","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"102","5","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"102","5","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0"
"102","5","埃及(Egypt)","0","0","0","0","0","0","0","0"
"102","5","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"102","5","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"102","5","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"102","5","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"102","5","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"102","5","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"102","5","南非(S. Africa)","0","0","0","0","0","0","0","0"
"102","5","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"102","5","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"102","5","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"102","5","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"102","5","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"102","5","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"102","5","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"102","5","波札那(Botswana)","0","0","0","0","0","0","0","0"
"102","5","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"102","5","查德(Chad)","0","0","0","0","0","0","0","0"
"102","5","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"102","5","加彭(Gabon)","0","0","0","0","0","0","0","0"
"102","5","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"102","5","迦納(Ghana)","0","0","0","0","0","0","0","0"
"102","5","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"102","5","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"102","5","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"102","5","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"102","5","馬利(Mali)","0","0","0","0","0","0","0","0"
"102","5","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"102","5","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"102","5","尼日(Niger)","0","0","0","0","0","0","0","0"
"102","5","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"102","5","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"102","5","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"102","5","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"102","5","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"102","5","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"102","5","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"102","5","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"102","5","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
