"年別","月份","國家名稱","業務","觀光","探親","會議","求學","展覽","醫療","其他","小計"
"Years","Months","Countries","Business","Leisure","Visit Relatives","Conference","Study","Exhibition","Medical Treatment","Others","Subtotals"
"100","12","馬紹爾(Marshall)","7","1","0","1","0","0","0","4","13"
"100","12","大溪地(Tahiti)","1","1","0","0","0","0","0","1","3"
"100","12","密克羅尼西亞(Micronesian)","1","0","0","0","0","0","0","0","1"
"100","12","比利時(Belgium)","131","81","37","7","4","0","0","15","275"
"100","12","法國(France)","751","721","495","59","132","0","0","252","2410"
"100","12","德國(Germany)","1504","920","458","66","82","0","0","249","3279"
"100","12","義大利(Italy)","394","161","101","38","18","0","0","118","830"
"100","12","荷蘭(Netherlands)","417","362","132","21","28","0","0","182","1142"
"100","12","英國(U.K.)","998","1455","537","82","18","0","0","198","3288"
"100","12","西班牙(Spain)","144","138","78","14","22","0","0","108","504"
"100","12","瑞典(Sweden)","204","171","79","11","22","0","0","42","529"
"100","12","瑞士(Switzerland)","213","166","101","9","18","0","0","21","528"
"100","12","挪威(Norway)","35","49","19","4","5","0","0","19","131"
"100","12","丹麥(Denmark)","106","76","27","12","2","0","0","13","236"
"100","12","愛爾蘭(Ireland)","69","46","23","2","3","0","0","8","151"
"100","12","冰島(Iceland)","3","1","0","1","0","0","0","0","5"
"100","12","葡萄牙(Portugal)","45","507","28","11","3","0","0","60","654"
"100","12","芬蘭(Finland)","108","72","41","4","6","0","0","20","251"
"100","12","奧地利(Austria)","129","172","79","8","20","0","0","40","448"
"100","12","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0"
"100","12","希臘(Greece)","35","15","5","1","1","0","0","22","79"
"100","12","馬爾他(Malta)","4","3","1","0","0","0","0","1","9"
"100","12","盧森堡(Luxembourg)","19","6","3","5","0","0","0","1","34"
"100","12","摩納哥(Monaco)","1","0","0","0","0","0","0","1","2"
"100","12","安道爾(Andorra)","0","0","0","0","0","0","0","0","0"
"100","12","列支敦斯登(Liechtenstein)","2","1","0","0","0","0","0","1","4"
"100","12","白俄羅斯(Belarus)","20","0","2","0","2","0","0","5","29"
"100","12","烏克蘭(Ukraine )","38","8","11","0","3","0","0","79","139"
"100","12","教廷(Holy See)","0","0","0","0","0","0","0","0","0"
"100","12","克羅埃西亞(Croatia)","15","7","0","0","3","0","0","13","38"
"100","12","波士尼亞(Bosnia)","2","0","2","0","0","0","0","0","4"
"100","12","愛沙尼亞(Estonia)","6","1","0","0","2","0","0","1","10"
"100","12","立陶宛(Lithuania)","6","3","0","1","2","0","0","8","20"
"100","12","拉脫維亞(Latvia)","6","7","1","0","0","0","0","8","22"
"100","12","馬其頓(Macedonia)","0","1","0","0","0","0","0","0","1"
"100","12","斯洛凡尼亞(Slovenia)","7","4","3","3","0","0","0","1","18"
"100","12","斯洛伐克(Slovakia)","25","29","0","5","8","0","0","17","84"
"100","12","俄羅斯(Russian Federation)","232","58","44","24","11","0","0","159","528"
"100","12","東德(German Democratic)","0","0","0","0","0","0","0","0","0"
"100","12","波蘭(Poland)","47","53","17","9","15","0","0","33","174"
"100","12","捷克(Czech)","33","56","12","6","18","0","0","27","152"
"100","12","匈牙利(Hungary)","18","18","2","4","2","0","0","17","61"
"100","12","阿爾巴尼亞(Albania)","1","0","0","0","0","0","0","1","2"
"100","12","羅馬尼亞(Romania)","13","10","2","4","0","0","0","28","57"
"100","12","摩爾多瓦(Moldova)","1","0","3","0","0","0","0","2","6"
"100","12","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0"
"101","1","日本(Japan)","21166","63910","5612","408","387","29","4","2062","93578"
"101","1","韓國(Korea)","3928","17539","1572","205","333","52","3","2128","25760"
"101","1","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0"
"101","1","香港(Hong Kong)","4413","43274","3485","299","40","7","9","9518","61045"
"101","1","中國大陸(Mainland China)","2977","106087","6579","975","35","18","80","23681","140432"
"101","1","澳門(Macao)","49","2262","372","8","12","0","1","608","3312"
"101","1","蒙古(Mongolia)","31","24","26","0","22","1","8","40","152"
"101","1","越南(Vietnam)","1040","766","1912","33","137","1","4","1626","5519"
"101","1","泰國(Thailand)","1860","1114","934","48","47","13","7","1384","5407"
"101","1","馬來西亞(Malaysia)","1768","15044","2602","171","280","23","15","735","20638"
"101","1","新加坡(Singapore)","2832","9648","1634","173","27","9","2","719","15044"
"101","1","菲律賓(Philippines)","2510","1203","1008","211","33","3","18","2544","7530"
"101","1","汶萊(Brunei)","1","284","24","3","0","0","0","5","317"
"101","1","印尼(Indonesia)","1458","1268","906","103","96","6","25","7772","11634"
"101","1","柬埔寨(Cambodia)","61","17","40","6","1","0","1","19","145"
"101","1","寮國(Laos)","8","1","4","0","0","0","0","0","13"
"101","1","帝汶(Timor)","1","1","0","0","0","0","0","1","3"
"101","1","緬甸(Myanmar)","9","16","81","1","6","0","3","191","307"
"101","1","索羅門群島(Solomon Islands)","0","2","1","1","1","0","0","0","5"
"101","1","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","1","1"
"101","1","印度(India)","764","72","201","45","18","1","0","344","1445"
"101","1","巴基斯坦(Pakistan)","46","1","6","0","1","0","0","10","64"
"101","1","斯里蘭卡(Sri Lanka)","17","2","2","2","0","0","0","6","29"
"101","1","孟加拉(Bangladesh)","21","1","4","1","0","0","0","0","27"
"101","1","尼泊爾(Nepal)","2","5","10","0","2","0","0","61","80"
"101","1","不丹(Bhutan )","0","0","3","0","1","0","0","43","47"
"101","1","馬爾地夫(Maldives)","0","0","0","0","0","0","0","1","1"
"101","1","塞席爾(Seychelles)","1","0","0","0","0","0","0","0","1"
"101","1","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","3","3"
"101","1","伊朗(Iran)","22","0","6","0","2","0","0","4","34"
"101","1","伊拉克(Iraq)","3","1","1","0","1","0","0","0","6"
"101","1","巴林(Bahrain)","0","2","0","0","1","0","0","0","3"
"101","1","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0"
"101","1","沙烏地阿拉伯(Saudi Arabia)","17","4","6","0","0","0","0","2","29"
"101","1","科威特(Kuwait)","2","4","1","0","0","0","0","2","9"
"101","1","卡達(Qatar)","0","0","0","0","0","0","0","1","1"
"101","1","阿曼(Oman)","1","0","0","0","0","0","0","1","2"
"101","1","以色列(Israel)","252","23","39","0","3","0","0","19","336"
"101","1","約旦(Jordan)","23","1","13","1","1","0","0","4","43"
"101","1","黎巴嫩(Lebanon)","5","0","2","0","0","0","0","0","7"
"101","1","葉門(Yemen)","2","0","0","0","0","0","0","0","2"
"101","1","賽普勒斯(Cyprus)","1","4","0","0","0","0","0","0","5"
"101","1","埃及(Egypt)","36","1","5","2","0","0","0","9","53"
"101","1","摩洛哥(Morocco)","2","1","4","0","1","0","0","2","10"
"101","1","阿爾及利亞(Algeria)","10","0","0","0","0","0","0","2","12"
"101","1","突尼西亞(Tunisia)","1","0","0","0","0","0","0","0","1"
"101","1","利比亞(Libya
)","4","0","0","0","0","0","0","2","6"
"101","1","蘇丹(Sudan)","4","0","1","0","0","0","0","3","8"
"101","1","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"101","1","南非(S. Africa)","183","71","123","4","9","0","1","35","426"
"101","1","象牙海岸(Cote D'ivoire)","2","0","0","0","0","0","0","1","3"
"101","1","奈及利亞(Nigeria)","11","1","8","2","0","0","0","6","28"
"101","1","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0"
"101","1","幾內亞(Guinea)","0","0","1","0","0","0","0","0","1"
"101","1","安哥拉(Angola)","0","0","0","0","0","0","0","0","0"
"101","1","剛果共和國(Congo)","1","0","0","0","0","0","0","0","1"
"101","1","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"101","1","波札那(Botswana)","0","0","0","0","0","0","0","1","1"
"101","1","喀麥隆(Cameroon)","0","0","0","0","0","0","0","1","1"
"101","1","查德(Chad)","0","0","0","0","0","0","0","0","0"
"101","1","衣索匹亞(Ethiopia)","0","0","1","0","0","0","0","0","1"
"101","1","加彭(Gabon)","0","0","0","0","0","0","0","0","0"
"101","1","甘比亞(Gambia)","1","0","1","0","1","0","0","3","6"
"101","1","迦納(Ghana)","1","0","3","0","0","0","0","2","6"
"101","1","肯亞(Kenya)","3","0","0","4","0","0","0","1","8"
"101","1","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0"
"101","1","馬拉加西(Madagascar)","0","0","3","0","0","0","0","0","3"
"101","1","模里西斯(Mauritius)","8","5","9","1","0","0","0","0","23"
"101","1","馬利(Mali)","3","0","0","0","0","0","0","0","3"
"101","1","馬拉威(Malawi)","0","0","1","1","0","0","0","0","2"
"101","1","莫三鼻克(Mozambique)","1","0","1","0","0","0","0","0","2"
"101","1","尼日(Niger)","3","0","0","0","0","0","0","1","4"
"101","1","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0"
"101","1","塞內加爾(Senegal)","2","1","0","0","0","0","0","0","3"
"101","1","獅子山(Sierra Leone)","0","0","1","0","0","0","0","1","2"
"101","1","坦桑尼亞(Tanzania)","1","1","0","0","0","0","0","1","3"
"101","1","烏干達(Uganda)","0","0","0","0","0","0","0","0","0"
"101","1","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0"
"101","1","多哥(Togolese Republic)","0","0","0","0","0","0","0","1","1"
"101","1","辛巴威(Zimbabwe)","2","1","0","0","0","0","0","1","4"
"101","1","史瓦濟蘭(Swaziland)","7","0","0","0","3","0","0","3","13"
"101","1","布吉納法索(Burkina Faso)","3","0","3","0","1","0","0","0","7"
"101","1","貝南(Benin)","0","0","0","0","0","0","0","0","0"
"101","1","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"101","1","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"101","1","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"101","1","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"101","1","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0"
"101","1","葛摩(Comoros)","0","0","0","0","0","0","0","0","0"
"101","1","留尼旺(Reunion)","0","0","0","0","0","0","0","0","0"
"101","1","聖多美及普林西比(Sao Tome & Principe)","0","0","0","1","1","0","0","1","3"
"101","1","美國(United States of America)","8031","7366","13793","320","322","12","14","2770","32628"
"101","1","加拿大(Canada)","936","2784","2049","40","43","2","1","379","6234"
"101","1","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0"
"101","1","墨西哥(Mexico)","44","15","25","3","10","0","0","14","111"
"101","1","巴拿馬(Panama)","4","31","11","0","59","0","0","7","112"
"101","1","巴貝多(Barbados)","1","0","1","0","0","0","0","0","2"
"101","1","巴哈馬(Bahamas)","1","1","0","0","0","0","0","0","2"
"101","1","古巴(Cuba)","0","1","0","0","0","0","0","0","1"
"101","1","哥斯達黎加(Costa Rica)","6","5","9","0","2","0","0","3","25"
"101","1","多明尼加(Dominican Rep.)","4","0","7","19","7","0","0","6","43"
"101","1","瓜地馬拉(Guatemala)","1","4","5","0","5","0","0","6","21"
"101","1","宏都拉斯(Honduras)","4","1","7","0","11","0","0","3","26"
"101","1","海地(Haiti)","0","0","0","0","2","0","0","0","2"
"101","1","牙買加(Jamaica)","0","2","0","0","0","0","0","1","3"
"101","1","尼加拉瓜(Nicaragua)","0","4","5","0","7","0","0","2","18"
"101","1","薩爾瓦多(El Salvador)","2","1","6","0","12","0","0","4","25"
"101","1","千里達及托貝哥(Trinidad)","1","5","0","0","0","0","0","0","6"
"101","1","聖文森(Saint Vincent)","0","1","0","0","1","0","0","1","3"
"101","1","貝里斯(Belize)","0","1","3","0","5","0","0","1","10"
"101","1","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0"
"101","1","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0","0"
"101","1","聖克里斯多福(St. Christopher)","1","0","1","0","0","0","0","0","2"
"101","1","阿根廷(Argentina)","6","27","35","0","0","0","0","32","100"
"101","1","巴西(Brazil)","79","162","112","6","12","0","0","50","421"
"101","1","智利(Chile)","19","13","17","0","1","0","0","9","59"
"101","1","委內瑞拉(Venezuela)","8","6","12","0","1","0","0","3","30"
"101","1","玻利維亞(Bolivia)","4","0","1","0","0","0","0","1","6"
"101","1","哥倫比亞(Colombia)","6","14","10","0","4","1","0","18","53"
"101","1","厄瓜多爾(Ecuador)","4","2","2","0","4","0","0","3","15"
"101","1","巴拉圭(Paraguay)","0","11","18","5","3","0","0","7","44"
"101","1","秘魯(Peru)","4","2","15","0","10","0","0","0","31"
"101","1","烏拉圭(Uruguay)","0","0","2","0","0","0","0","0","2"
"101","1","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0"
"101","1","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0"
"101","1","澳洲(Australia)","659","3963","1840","68","39","4","0","419","6992"
"101","1","紐西蘭(New Zealand)","146","427","428","11","2","1","0","58","1073"
"101","1","裴濟(Fiji)","2","0","8","0","0","0","0","6","16"
"101","1","諾魯(Nauru)","2","7","2","0","3","0","0","0","14"
"101","1","帛琉(Palau)","0","0","3","1","3","0","1","1","9"
"101","1","東加(Tonga)","0","0","1","0","0","0","0","1","2"
"101","1","巴布亞新幾內亞(Papua New Guinea)","0","0","0","1","0","0","0","2","3"
"101","1","萬那杜(Vanuatu)","0","0","2","0","0","0","0","0","2"
"101","1","馬紹爾(Marshall)","2","0","1","0","2","0","0","0","5"
"101","1","大溪地(Tahiti)","0","4","0","0","0","0","0","0","4"
"101","1","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0","0"
"101","1","比利時(Belgium)","108","74","51","4","13","2","0","17","269"
"101","1","法國(France)","795","457","561","34","109","26","0","254","2236"
"101","1","德國(Germany)","1398","692","500","33","44","11","2","237","2917"
"101","1","義大利(Italy)","388","147","125","8","21","0","0","93","782"
"101","1","荷蘭(Netherlands)","447","285","175","4","24","0","2","173","1110"
"101","1","英國(U.K.)","1202","1461","690","26","27","8","0","219","3633"
"101","1","西班牙(Spain)","127","100","77","5","29","0","0","48","386"
"101","1","瑞典(Sweden)","191","143","95","5","21","1","0","37","493"
"101","1","瑞士(Switzerland)","194","117","124","7","11","0","0","27","480"
"101","1","挪威(Norway)","76","52","37","0","2","1","0","11","179"
"101","1","丹麥(Denmark)","123","41","59","2","6","0","0","24","255"
"101","1","愛爾蘭(Ireland)","64","42","34","1","5","1","0","13","160"
"101","1","冰島(Iceland)","6","3","1","0","0","0","1","2","13"
"101","1","葡萄牙(Portugal)","25","211","16","1","3","1","0","25","282"
"101","1","芬蘭(Finland)","98","36","29","0","6","1","1","8","179"
"101","1","奧地利(Austria)","115","161","92","3","9","2","0","49","431"
"101","1","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0"
"101","1","希臘(Greece)","16","12","3","0","0","0","0","23","54"
"101","1","馬爾他(Malta)","2","3","0","0","0","0","0","0","5"
"101","1","盧森堡(Luxembourg)","7","3","2","0","0","0","0","3","15"
"101","1","摩納哥(Monaco)","1","1","0","0","0","0","0","0","2"
"101","1","安道爾(Andorra)","0","0","0","0","0","0","0","0","0"
"101","1","列支敦斯登(Liechtenstein)","1","0","0","0","0","0","0","0","1"
"101","1","白俄羅斯(Belarus)","7","2","2","0","2","0","0","12","25"
"101","1","烏克蘭(Ukraine )","22","6","5","1","5","0","0","18","57"
"101","1","教廷(Holy See)","0","0","0","0","0","0","0","0","0"
"101","1","克羅埃西亞(Croatia)","5","2","0","0","1","0","0","11","19"
"101","1","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0","0"
"101","1","愛沙尼亞(Estonia)","0","2","2","0","0","0","0","0","4"
"101","1","立陶宛(Lithuania)","5","1","3","1","1","0","0","6","17"
"101","1","拉脫維亞(Latvia)","2","4","2","1","2","0","0","3","14"
"101","1","馬其頓(Macedonia)","0","1","4","0","0","0","1","2","8"
"101","1","斯洛凡尼亞(Slovenia)","6","22","4","0","0","1","0","5","38"
"101","1","斯洛伐克(Slovakia)","12","25","8","0","3","0","0","14","62"
"101","1","俄羅斯(Russian Federation)","136","53","44","20","30","0","3","71","357"
"101","1","東德(German Democratic)","0","0","0","0","0","0","0","0","0"
"101","1","波蘭(Poland)","52","45","17","2","13","0","0","17","146"
"101","1","捷克(Czech)","35","46","7","0","18","0","0","14","120"
"101","1","匈牙利(Hungary)","15","9","3","1","3","0","0","6","37"
"101","1","阿爾巴尼亞(Albania)","0","0","1","0","0","0","0","0","1"
"101","1","羅馬尼亞(Romania)","7","7","3","0","1","0","0","25","43"
"101","1","摩爾多瓦(Moldova)","1","0","1","0","0","0","0","2","4"
"101","1","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0"
"101","2","日本(Japan)","25888","100605","2818","780","838","48","6","2810","133793"
"101","2","韓國(Korea)","4684","14555","1106","393","761","48","4","1733","23284"
"101","2","北韓(Democratic People's Republic of Korea)","8","1","0","0","0","0","0","0","9"
"101","2","香港(Hong Kong)","6182","32309","1951","595","85","7","12","9391","50532"
"101","2","中國大陸(Mainland China)","3828","124408","4161","191","898","18","659","29279","163442"
"101","2","澳門(Macao)","102","1585","2226","29","107","0","0","1795","5844"
"101","2","蒙古(Mongolia)","23","17","23","6","195","0","8","21","293"
"101","2","越南(Vietnam)","1594","308","2783","179","1517","10","11","3171","9573"
"101","2","泰國(Thailand)","2299","2605","836","131","321","37","9","2822","9060"
"101","2","馬來西亞(Malaysia)","2042","15788","1555","356","6427","111","28","846","27153"
"101","2","新加坡(Singapore)","3911","11751","826","323","181","32","3","1175","18202"
"101","2","菲律賓(Philippines)","1637","1665","483","196","169","25","37","3558","7770"
"101","2","汶萊(Brunei)","6","50","22","1","4","0","0","8","91"
"101","2","印尼(Indonesia)","1578","1150","735","162","968","12","36","7640","12281"
"101","2","柬埔寨(Cambodia)","20","10","20","5","4","0","0","29","88"
"101","2","寮國(Laos)","1","1","2","0","0","0","0","0","4"
"101","2","帝汶(Timor)","1","9","1","1","0","0","0","0","12"
"101","2","緬甸(Myanmar)","10","8","74","2","37","0","1","254","386"
"101","2","索羅門群島(Solomon Islands)","0","0","1","0","2","0","0","0","3"
"101","2","吐瓦魯(Tuvalu)","0","0","0","1","0","0","0","1","2"
"101","2","印度(India)","1099","68","241","181","114","6","2","319","2030"
"101","2","巴基斯坦(Pakistan)","40","4","12","40","0","0","0","10","106"
"101","2","斯里蘭卡(Sri Lanka)","19","0","3","2","5","2","0","7","38"
"101","2","孟加拉(Bangladesh)","32","1","1","9","6","0","0","6","55"
"101","2","尼泊爾(Nepal)","6","2","18","4","10","0","0","38","78"
"101","2","不丹(Bhutan )","0","1","1","1","0","0","0","28","31"
"101","2","馬爾地夫(Maldives)","1","0","0","0","0","0","0","0","1"
"101","2","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0"
"101","2","吉里巴斯(Kiribati)","0","0","0","0","4","0","0","2","6"
"101","2","伊朗(Iran)","40","0","9","2","12","0","0","5","68"
"101","2","伊拉克(Iraq)","8","2","1","0","1","0","0","1","13"
"101","2","巴林(Bahrain)","0","0","0","0","0","0","0","1","1"
"101","2","南葉門(South Yemen)","1","0","0","0","0","0","0","0","1"
"101","2","沙烏地阿拉伯(Saudi Arabia)","22","4","4","22","0","4","0","12","68"
"101","2","科威特(Kuwait)","11","6","0","1","0","0","0","2","20"
"101","2","卡達(Qatar)","1","0","0","0","0","0","0","0","1"
"101","2","阿曼(Oman)","2","4","0","0","0","0","3","0","9"
"101","2","以色列(Israel)","296","33","11","9","8","1","0","9","367"
"101","2","約旦(Jordan)","29","0","5","1","13","0","0","9","57"
"101","2","黎巴嫩(Lebanon)","13","2","0","1","0","0","0","0","16"
"101","2","葉門(Yemen)","2","0","0","1","0","0","0","0","3"
"101","2","賽普勒斯(Cyprus)","3","2","0","0","0","0","0","0","5"
"101","2","埃及(Egypt)","32","3","3","18","4","0","0","5","65"
"101","2","摩洛哥(Morocco)","3","1","2","16","2","0","0","5","29"
"101","2","阿爾及利亞(Algeria)","6","0","0","0","0","0","0","0","6"
"101","2","突尼西亞(Tunisia)","3","0","0","0","1","0","0","0","4"
"101","2","利比亞(Libya
)","2","0","0","0","0","0","0","0","2"
"101","2","蘇丹(Sudan)","5","0","0","1","0","0","0","0","6"
"101","2","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"101","2","南非(S. Africa)","212","39","121","5","11","4","1","19","412"
"101","2","象牙海岸(Cote D'ivoire)","0","0","0","0","1","0","0","0","1"
"101","2","奈及利亞(Nigeria)","12","0","7","0","2","0","1","1","23"
"101","2","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0"
"101","2","幾內亞(Guinea)","1","0","0","0","0","0","0","0","1"
"101","2","安哥拉(Angola)","1","0","0","0","0","0","0","0","1"
"101","2","剛果共和國(Congo)","0","0","0","0","0","0","0","0","0"
"101","2","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"101","2","波札那(Botswana)","0","0","0","0","0","0","0","0","0"
"101","2","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0","0"
"101","2","查德(Chad)","0","0","0","0","0","0","0","0","0"
"101","2","衣索匹亞(Ethiopia)","7","0","2","0","11","0","0","4","24"
"101","2","加彭(Gabon)","0","0","0","0","0","0","0","0","0"
"101","2","甘比亞(Gambia)","1","0","1","0","20","0","0","0","22"
"101","2","迦納(Ghana)","1","2","2","0","1","0","0","1","7"
"101","2","肯亞(Kenya)","11","2","0","0","3","0","0","19","35"
"101","2","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0"
"101","2","馬拉加西(Madagascar)","1","1","0","0","0","0","0","2","4"
"101","2","模里西斯(Mauritius)","6","1","9","0","0","0","0","1","17"
"101","2","馬利(Mali)","0","0","0","0","0","0","0","0","0"
"101","2","馬拉威(Malawi)","1","0","0","0","1","0","0","1","3"
"101","2","莫三鼻克(Mozambique)","0","1","2","0","1","0","0","0","4"
"101","2","尼日(Niger)","2","0","0","0","0","0","0","0","2"
"101","2","盧安達(Rwanda)","0","2","0","0","0","0","0","1","3"
"101","2","塞內加爾(Senegal)","3","0","0","0","1","0","0","0","4"
"101","2","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0","0"
"101","2","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0","0"
"101","2","烏干達(Uganda)","2","1","0","2","0","0","0","0","5"
"101","2","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0"
"101","2","多哥(Togolese Republic)","0","0","0","0","0","0","0","0","0"
"101","2","辛巴威(Zimbabwe)","2","0","0","0","2","0","0","0","4"
"101","2","史瓦濟蘭(Swaziland)","0","0","1","0","11","0","0","2","14"
"101","2","布吉納法索(Burkina Faso)","5","0","3","5","10","0","0","5","28"
"101","2","貝南(Benin)","0","0","0","0","0","0","0","0","0"
"101","2","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"101","2","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"101","2","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"101","2","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"101","2","幾內亞比索(Guinea Bissau)","1","0","2","0","0","0","0","0","3"
"101","2","葛摩(Comoros)","0","0","0","0","0","0","0","0","0"
"101","2","留尼旺(Reunion)","0","0","0","0","0","0","0","3","3"
"101","2","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","1","0","0","0","1"
"101","2","美國(United States of America)","10769","6408","7477","417","419","18","22","1887","27417"
"101","2","加拿大(Canada)","1038","2339","1065","46","92","7","3","284","4874"
"101","2","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0"
"101","2","墨西哥(Mexico)","47","28","16","7","18","1","0","18","135"
"101","2","巴拿馬(Panama)","3","10","12","2","41","0","0","9","77"
"101","2","巴貝多(Barbados)","1","0","0","0","0","0","0","0","1"
"101","2","巴哈馬(Bahamas)","0","6","0","0","0","0","0","0","6"
"101","2","古巴(Cuba)","0","0","0","0","0","0","0","0","0"
"101","2","哥斯達黎加(Costa Rica)","2","1","12","0","5","0","0","5","25"
"101","2","多明尼加(Dominican Rep.)","2","4","6","0","10","0","0","5","27"
"101","2","瓜地馬拉(Guatemala)","2","2","5","3","53","0","0","5","70"
"101","2","宏都拉斯(Honduras)","7","1","4","0","62","0","0","3","77"
"101","2","海地(Haiti)","0","0","2","0","3","0","0","2","7"
"101","2","牙買加(Jamaica)","1","1","0","0","0","0","0","0","2"
"101","2","尼加拉瓜(Nicaragua)","5","2","3","0","41","0","0","3","54"
"101","2","薩爾瓦多(El Salvador)","3","6","4","0","38","0","0","0","51"
"101","2","千里達及托貝哥(Trinidad)","4","0","0","0","1","0","0","3","8"
"101","2","聖文森(Saint Vincent)","1","0","1","0","1","0","0","0","3"
"101","2","貝里斯(Belize)","4","3","5","0","17","0","0","2","31"
"101","2","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0"
"101","2","聖露西亞(Saint Lucia)","0","0","0","0","6","0","0","0","6"
"101","2","聖克里斯多福(St. Christopher)","1","0","0","0","4","0","0","0","5"
"101","2","阿根廷(Argentina)","10","18","17","1","2","0","0","14","62"
"101","2","巴西(Brazil)","111","59","41","10","10","1","0","31","263"
"101","2","智利(Chile)","21","16","7","0","3","0","0","4","51"
"101","2","委內瑞拉(Venezuela)","13","3","10","1","2","0","0","3","32"
"101","2","玻利維亞(Bolivia)","3","0","1","0","3","0","0","0","7"
"101","2","哥倫比亞(Colombia)","23","8","3","0","5","0","0","4","43"
"101","2","厄瓜多爾(Ecuador)","1","3","2","0","5","1","0","7","19"
"101","2","巴拉圭(Paraguay)","1","2","8","1","35","0","0","10","57"
"101","2","秘魯(Peru)","9","11","5","0","4","0","0","10","39"
"101","2","烏拉圭(Uruguay)","2","2","1","0","0","0","0","1","6"
"101","2","蘇利南(Suriname)","0","1","0","0","0","0","0","0","1"
"101","2","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0"
"101","2","澳洲(Australia)","1033","3091","738","160","51","17","2","233","5325"
"101","2","紐西蘭(New Zealand)","192","271","194","29","12","0","0","38","736"
"101","2","裴濟(Fiji)","4","0","2","0","0","0","0","0","6"
"101","2","諾魯(Nauru)","3","12","0","0","1","0","0","0","16"
"101","2","帛琉(Palau)","0","0","0","0","5","0","0","0","5"
"101","2","東加(Tonga)","0","2","2","0","0","0","0","2","6"
"101","2","巴布亞新幾內亞(Papua New Guinea)","3","0","1","1","1","0","0","0","6"
"101","2","萬那杜(Vanuatu)","0","0","0","0","0","0","0","1","1"
"101","2","馬紹爾(Marshall)","1","0","0","1","10","0","0","0","12"
"101","2","大溪地(Tahiti)","1","3","0","0","0","0","0","1","5"
"101","2","密克羅尼西亞(Micronesian)","1","0","0","2","0","0","0","0","3"
"101","2","比利時(Belgium)","185","76","37","14","10","0","0","19","341"
"101","2","法國(France)","989","492","449","53","303","5","0","201","2492"
"101","2","德國(Germany)","2123","712","283","71","150","8","0","220","3567"
"101","2","義大利(Italy)","606","119","66","35","32","7","0","111","976"
"101","2","荷蘭(Netherlands)","574","365","102","20","37","4","1","180","1283"
"101","2","英國(U.K.)","1526","1006","367","77","30","7","2","191","3206"
"101","2","西班牙(Spain)","197","90","32","19","40","2","0","44","424"
"101","2","瑞典(Sweden)","269","116","50","1","59","1","0","41","537"
"101","2","瑞士(Switzerland)","303","130","79","16","17","1","0","30","576"
"101","2","挪威(Norway)","74","48","21","3","10","0","0","8","164"
"101","2","丹麥(Denmark)","162","50","29","0","2","1","0","26","270"
"101","2","愛爾蘭(Ireland)","92","22","23","1","0","1","1","13","153"
"101","2","冰島(Iceland)","3","4","0","2","1","0","0","0","10"
"101","2","葡萄牙(Portugal)","51","155","14","5","8","3","0","15","251"
