"年別","月份","國家名稱","飛機_松山","飛機_桃園","飛機_臺中","飛機_高雄","飛機_其他","輪船_基隆","輪船_臺中","輪船_高雄","輪船_蘇澳","輪船_花蓮","輪船_金門","輪船_馬祖","輪船_其他","小計"
"Years","Months","Countries","Air. SongShan","Air. Taoyuan","Air. Taichung","Air. Kaohsiung","Air. Others","Sea. Keelung","Sea. Taichung","Sea. Kaohsiung","Sea. Suao","Sea. Hualien","Sea. Kinmem","Sea. Matsu","Sea. Others","Subtotals"
"105","1","秘魯(Peru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","澳洲(Australia)","12","12301","0","859","0","0","1","6","0","3","0","0","4","13186"
"105","1","紐西蘭(New Zealand)","0","175","0","5","0","0","0","0","0","0","0","0","0","180"
"105","1","裴濟(Fiji)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","諾魯(Nauru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","帛琉(Palau)","0","1378","0","0","0","0","0","0","0","0","0","0","0","1378"
"105","1","東加(Tonga)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","馬紹爾(Marshall)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","大溪地(Tahiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","比利時(Belgium)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","法國(France)","0","2851","0","0","0","0","0","0","0","0","0","0","0","2851"
"105","1","德國(Germany)","0","3014","0","149","0","0","0","0","0","0","0","0","0","3163"
"105","1","義大利(Italy)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","荷蘭(Netherlands)","0","1231","0","2","0","0","0","0","0","0","0","0","0","1233"
"105","1","英國(U.K.)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","西班牙(Spain)","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"105","1","瑞典(Sweden)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","瑞士(Switzerland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","挪威(Norway)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","丹麥(Denmark)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","冰島(Iceland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","葡萄牙(Portugal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","芬蘭(Finland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","奧地利(Austria)","0","1554","0","41","0","0","0","0","0","0","0","0","0","1595"
"105","1","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","希臘(Greece)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","馬爾他(Malta)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","摩納哥(Monaco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","安道爾(Andorra)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","教廷(Holy See)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","立陶宛(Lithuania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","馬其頓(Macedonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","5","0","0","0","0","0","5"
"105","1","東德(German Democratic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","波蘭(Poland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","捷克(Czech)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","匈牙利(Hungary)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","1","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","日本(Japan)","25692","270498","533","50424","440","12311","3","5","0","0","0","0","2","359908"
"105","2","韓國(Korea)","3512","43178","2771","7970","0","0","0","2","0","0","0","0","4","57437"
"105","2","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","香港(Hong Kong)","1","125836","17061","35677","1586","1","1","25","0","0","0","0","1","180189"
"105","2","中國大陸(Mainland China)","38737","185222","7117","24522","74","138","844","53","0","0","0","1612","1927","260246"
"105","2","澳門(Macao)","45","36630","4494","11374","0","0","0","0","0","0","0","0","0","52543"
"105","2","蒙古(Mongolia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","越南(Vietnam)","0","31226","4913","8982","291","0","1","9","1","0","0","0","0","45423"
"105","2","泰國(Thailand)","20","50120","0","3023","0","0","0","1","0","0","0","0","0","53164"
"105","2","馬來西亞(Malaysia)","0","19861","4","848","0","0","0","0","0","0","0","0","0","20713"
"105","2","新加坡(Singapore)","7","34015","79","2455","0","1","0","6","0","0","0","0","0","36563"
"105","2","菲律賓(Philippines)","1","17730","3","958","0","0","2","17","0","0","0","0","0","18711"
"105","2","汶萊(Brunei)","8","244","0","0","0","0","0","5","0","0","0","0","0","257"
"105","2","印尼(Indonesia)","0","16125","0","662","1","0","0","1","0","0","0","0","0","16789"
"105","2","柬埔寨(Cambodia)","0","6541","0","12","0","2","1","2","0","0","0","0","6","6564"
"105","2","寮國(Laos)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","帝汶(Timor)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","緬甸(Myanmar)","0","2595","0","0","0","0","0","10","0","0","0","0","8","2613"
"105","2","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","印度(India)","0","1927","0","57","0","0","0","0","0","0","0","0","0","1984"
"105","2","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","尼泊爾(Nepal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","不丹(Bhutan )","0","21","0","0","0","0","0","0","0","0","0","0","0","21"
"105","2","馬爾地夫(Maldives)","1","1","0","0","0","0","0","0","0","0","0","0","0","2"
"105","2","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","伊朗(Iran)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","伊拉克(Iraq)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴林(Bahrain)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","科威特(Kuwait)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","卡達(Qatar)","0","0","0","0","0","0","0","0","0","0","0","0","8","8"
"105","2","阿曼(Oman)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","以色列(Israel)","0","0","0","22","0","0","0","0","0","0","0","0","0","22"
"105","2","約旦(Jordan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","敘利亞(Syria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","阿拉伯聯合大公國(United Arab Emirates)","0","6003","0","8","0","0","0","0","0","0","0","0","0","6011"
"105","2","葉門(Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","土耳其(TURKEY)","0","4675","0","0","0","0","0","0","0","0","0","0","0","4675"
"105","2","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","埃及(Egypt)","0","0","0","27","0","0","0","0","0","0","0","0","0","27"
"105","2","摩洛哥(Morocco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","阿爾及利亞(Algeria)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"105","2","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","利比亞(Libya
)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","蘇丹(Sudan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","南非(S. Africa)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","幾內亞(Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","安哥拉(Angola)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","剛果共和國(Congo)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","中非共和國(Central African)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","波札那(Botswana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","查德(Chad)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","加彭(Gabon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","甘比亞(Gambia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","迦納(Ghana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","肯亞(Kenya)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","模里西斯(Mauritius)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬利(Mali)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬拉威(Malawi)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","尼日(Niger)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","塞內加爾(Senegal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","烏干達(Uganda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","多哥(Togolese Republic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","貝南(Benin)","12","0","0","0","0","0","0","0","0","0","0","0","0","12"
"105","2","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","葛摩(Comoros)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","留尼旺(Reunion)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","美國(United States of America)","22","43423","0","908","0","4","0","0","0","0","0","0","3","44360"
"105","2","加拿大(Canada)","0","6028","0","219","0","0","0","0","0","0","0","0","0","6247"
"105","2","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","墨西哥(Mexico)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴拿馬(Panama)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴貝多(Barbados)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","古巴(Cuba)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","海地(Haiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","牙買加(Jamaica)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","貝里斯(Belize)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","智利(Chile)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","秘魯(Peru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","澳洲(Australia)","0","12679","0","872","0","0","1","0","0","0","0","0","5","13557"
"105","2","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","裴濟(Fiji)","0","457","0","0","0","0","0","1","0","0","0","0","0","458"
"105","2","諾魯(Nauru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","帛琉(Palau)","0","1301","0","0","0","0","0","0","0","0","0","0","0","1301"
"105","2","東加(Tonga)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬紹爾(Marshall)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","大溪地(Tahiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","比利時(Belgium)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","法國(France)","0","3244","0","4","0","0","0","0","0","0","0","0","0","3248"
"105","2","德國(Germany)","0","3427","0","140","0","0","0","0","0","0","0","0","0","3567"
"105","2","義大利(Italy)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","荷蘭(Netherlands)","0","2723","0","9","0","0","0","0","0","0","0","0","0","2732"
"105","2","英國(U.K.)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","西班牙(Spain)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","瑞典(Sweden)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","瑞士(Switzerland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","挪威(Norway)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","丹麥(Denmark)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","冰島(Iceland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","葡萄牙(Portugal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","芬蘭(Finland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","奧地利(Austria)","0","2217","0","84","0","0","0","0","0","0","0","0","0","2301"
"105","2","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","希臘(Greece)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬爾他(Malta)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","摩納哥(Monaco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","安道爾(Andorra)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","教廷(Holy See)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","立陶宛(Lithuania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","馬其頓(Macedonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","5","0","0","0","0","0","5"
"105","2","東德(German Democratic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","波蘭(Poland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","捷克(Czech)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","匈牙利(Hungary)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","2","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","日本(Japan)","22091","248523","1001","51414","709","17417","0","5","0","0","0","0","2","341162"
"105","3","韓國(Korea)","3933","42474","1782","8240","1","0","0","9","0","0","0","0","1","56440"
"105","3","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","香港(Hong Kong)","20","100598","12519","29449","643","0","3","32","0","0","0","0","2","143266"
"105","3","中國大陸(Mainland China)","39025","163094","6791","21764","39","51","596","50","0","0","0","729","1030","233169"
"105","3","澳門(Macao)","5","28708","3646","10290","0","0","0","0","0","0","0","0","0","42649"
"105","3","蒙古(Mongolia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","越南(Vietnam)","8","23733","3797","7977","0","0","1","11","1","0","0","0","0","35528"
"105","3","泰國(Thailand)","22","42273","0","2517","0","0","0","4","0","0","0","0","0","44816"
"105","3","馬來西亞(Malaysia)","0","15311","0","852","0","0","0","0","0","0","0","0","12","16175"
"105","3","新加坡(Singapore)","6","21607","0","1692","0","3","0","25","0","0","0","0","0","23333"
"105","3","菲律賓(Philippines)","1","15441","15","766","0","0","0","14","0","0","0","0","2","16239"
"105","3","汶萊(Brunei)","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"105","3","印尼(Indonesia)","0","13200","0","604","0","0","0","7","0","0","0","0","0","13811"
"105","3","柬埔寨(Cambodia)","0","6058","0","25","0","4","5","0","0","0","0","0","3","6095"
"105","3","寮國(Laos)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","帝汶(Timor)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","緬甸(Myanmar)","0","1962","0","0","0","1","0","19","0","0","0","0","8","1990"
"105","3","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","印度(India)","9","1793","1","95","0","0","0","0","0","0","0","0","0","1898"
"105","3","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","6","2","0","0","0","0","8"
"105","3","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","尼泊爾(Nepal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","不丹(Bhutan )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","伊朗(Iran)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","伊拉克(Iraq)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","巴林(Bahrain)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","科威特(Kuwait)","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"105","3","卡達(Qatar)","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"105","3","阿曼(Oman)","7","0","0","0","0","0","0","0","0","0","0","0","2","9"
"105","3","以色列(Israel)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","約旦(Jordan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","敘利亞(Syria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","阿拉伯聯合大公國(United Arab Emirates)","0","5893","0","1","0","0","0","0","0","0","0","0","2","5896"
"105","3","葉門(Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","土耳其(TURKEY)","0","8927","0","1","0","0","0","0","0","0","0","0","0","8928"
"105","3","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","阿富汗(觀光)(Afghanistan)","0","0","26","0","0","0","0","0","0","0","0","0","0","26"
"105","3","埃及(Egypt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","摩洛哥(Morocco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","利比亞(Libya
)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","蘇丹(Sudan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","3","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
